Id,Response,L0_S0_D1,L0_S1_D26,L0_S1_D30,L0_S2_D34,L0_S3_D70,L0_S4_D106,L0_S4_D111,L0_S5_D115,L0_S6_D120,L0_S7_D137,L0_S8_D145,L0_S9_D152,L0_S9_D157,L0_S9_D162,L0_S9_D167,L0_S10_D216,L0_S10_D221,L0_S10_D231,L0_S11_D280,L0_S12_D331,L0_S13_D355,L0_S14_D360,L0_S15_D395,L0_S16_D423,L0_S17_D432,L0_S18_D437,L0_S19_D454,L0_S20_D462,L0_S21_D469,L0_S21_D474,L0_S21_D484,L0_S22_D543,L0_S22_D548,L0_S22_D553,L0_S22_D558,L0_S23_D617,L1_S24_D677,L1_S24_D697,L1_S24_D702,L1_S24_D772,L1_S24_D801,L1_S24_D804,L1_S24_D807,L1_S24_D813,L1_S24_D818,L1_S24_D909,L1_S24_D999,L1_S24_D1018,L1_S24_D1062,L1_S24_D1116,L1_S24_D1135,L1_S24_D1155,L1_S24_D1158,L1_S24_D1163,L1_S24_D1168,L1_S24_D1171,L1_S24_D1178,L1_S24_D1186,L1_S24_D1277,L1_S24_D1368,L1_S24_D1413,L1_S24_D1457,L1_S24_D1511,L1_S24_D1522,L1_S24_D1536,L1_S24_D1558,L1_S24_D1562,L1_S24_D1566,L1_S24_D1568,L1_S24_D1570,L1_S24_D1576,L1_S24_D1583,L1_S24_D1674,L1_S24_D1765,L1_S24_D1770,L1_S24_D1809,L1_S24_D1826,L1_S25_D1854,L1_S25_D1867,L1_S25_D1883,L1_S25_D1887,L1_S25_D1891,L1_S25_D1898,L1_S25_D1902,L1_S25_D1980,L1_S25_D2058,L1_S25_D2098,L1_S25_D2138,L1_S25_D2180,L1_S25_D2206,L1_S25_D2230,L1_S25_D2238,L1_S25_D2240,L1_S25_D2242,L1_S25_D2248,L1_S25_D2251,L1_S25_D2329,L1_S25_D2406,L1_S25_D2430,L1_S25_D2445,L1_S25_D2471,L1_S25_D2497,L1_S25_D2505,L1_S25_D2507,L1_S25_D2509,L1_S25_D2515,L1_S25_D2518,L1_S25_D2596,L1_S25_D2674,L1_S25_D2713,L1_S25_D2728,L1_S25_D2754,L1_S25_D2780,L1_S25_D2788,L1_S25_D2790,L1_S25_D2792,L1_S25_D2798,L1_S25_D2801,L1_S25_D2879,L1_S25_D2957,L1_S25_D2996,L1_S25_D3011,L2_S26_D3037,L2_S26_D3081,L2_S27_D3130,L2_S28_D3223,L3_S29_D3316,L3_S29_D3474,L3_S30_D3496,L3_S30_D3501,L3_S30_D3506,L3_S30_D3566,L3_S30_D3726,L3_S31_D3836,L3_S32_D3852,L3_S33_D3856,L3_S34_D3875,L3_S35_D3886,L3_S35_D3895,L3_S35_D3900,L3_S36_D3919,L3_S36_D3928,L3_S37_D3942,L3_S38_D3953,L3_S39_D3966,L3_S40_D3981,L3_S40_D3985,L3_S41_D3997,L3_S42_D4029,L3_S42_D4045,L3_S43_D4062,L3_S43_D4082,L3_S44_D4101,L3_S45_D4125,L3_S46_D4135,L3_S47_D4140,L3_S48_D4194,L3_S49_D4208,L3_S49_D4218,L3_S50_D4242,L3_S51_D4255
1360783.0,1,1113.06005859375,1113.06005859375,1113.06005859375,1113.0699462890625,,1113.0799560546875,1113.0799560546875,,,1113.0899658203125,1113.0899658203125,,,,,,,,1113.0899658203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.8199462890625,1115.8199462890625,1115.8199462890625,1115.8199462890625,1115.8199462890625,1115.8199462890625,1115.8199462890625,,,1115.8299560546875,1115.8299560546875,1115.8399658203125,1115.8399658203125,1115.8399658203125,,,1115.8399658203125,,,,,,,,,,,,,,,,,,
1360864.0,1,140.58999633789062,140.58999633789062,140.58999633789062,,140.58999633789062,140.6199951171875,140.6199951171875,,140.6199951171875,,140.6300048828125,,,,,140.6300048828125,140.6300048828125,140.6300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.4499969482422,,148.4600067138672,148.4600067138672,148.4600067138672,,148.4600067138672,,,148.47999572753906,148.49000549316406,148.49000549316406,148.49000549316406,148.49000549316406,,,148.49000549316406,,,,,,,,,,,,,,,,,,
1361431.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.75,998.8499755859375,998.8499755859375,998.8499755859375,998.8499755859375,998.8499755859375,998.8599853515625,,,998.8599853515625,998.8599853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.8400268554688,,1014.4600219726562,1014.4600219726562,1014.469970703125,1014.469970703125,1014.469970703125,1014.469970703125,1014.469970703125,,,1014.489990234375,1014.489990234375,1014.489990234375,1014.489990234375,1014.489990234375,,,1014.489990234375,,,,,,,,,,,,,,,,,,
1362471.0,1,885.9099731445312,885.9099731445312,885.9099731445312,885.9099731445312,,885.9299926757812,885.9299926757812,,,885.9299926757812,885.9299926757812,,,,,885.9299926757812,885.9299926757812,885.9299926757812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.739990234375,886.739990234375,,,889.3699951171875,889.3699951171875,889.3800048828125,889.3800048828125,889.3800048828125,889.3800048828125,889.3800048828125,,,889.3900146484375,889.3900146484375,,,,889.3900146484375,889.3900146484375,889.3900146484375,,,,,,,,,,,,,,,,,,
1362621.0,1,829.3699951171875,829.3699951171875,829.3699951171875,829.3800048828125,,,,829.4000244140625,,829.4000244140625,829.4000244140625,,,,,,,,829.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.5800170898438,836.5800170898438,836.5900268554688,836.5900268554688,836.5900268554688,836.5900268554688,836.5900268554688,,,836.5999755859375,836.5999755859375,,,,836.6099853515625,836.6099853515625,836.6099853515625,,,,,,,,,,,,,,,,,,
1362805.0,1,,,,,,,,,,,,,,,,,,,,1289.4300537109375,1289.4300537109375,1289.43994140625,,,1289.449951171875,1289.449951171875,,1289.449951171875,,,,1289.449951171875,1289.449951171875,1289.449951171875,1289.449951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.1099853515625,1291.1099853515625,1291.1099853515625,1291.1099853515625,1291.1099853515625,1291.1099853515625,1291.1099853515625,,,1291.1300048828125,1291.1300048828125,,,,1291.1300048828125,1291.1300048828125,1291.1400146484375,,,,,,,,,,,,,,,,,,
1362856.0,1,303.6499938964844,303.6499938964844,303.6499938964844,,303.6499938964844,303.6600036621094,303.6600036621094,,303.6700134277344,,303.6700134277344,,,,,303.67999267578125,303.67999267578125,303.67999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.44000244140625,315.44000244140625,315.45001220703125,315.45001220703125,315.45001220703125,,315.45001220703125,,315.4700012207031,,,315.4700012207031,315.4700012207031,315.4700012207031,,,315.4700012207031,,,,,,,,,,,,,,,,,,
1363431.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.4800109863281,449.4800109863281,449.4800109863281,449.4800109863281,,449.4800109863281,449.4800109863281,449.489990234375,449.489990234375,,449.5199890136719,,,449.5199890136719,449.5299987792969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.8399963378906,493.8399963378906,493.8399963378906,493.8399963378906,493.8399963378906,,493.8399963378906,,,493.8599853515625,493.8599853515625,493.8699951171875,493.8699951171875,493.8699951171875,,,493.8699951171875,,,,,,,,,,,,,,,,,,
1363436.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.4199829101562,721.4199829101562,721.4199829101562,,721.4199829101562,721.4199829101562,721.4199829101562,721.4400024414062,721.4400024414062,,,721.4500122070312,721.4500122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.7000122070312,752.7000122070312,,,758.030029296875,758.030029296875,758.030029296875,758.030029296875,758.030029296875,758.030029296875,758.030029296875,,758.0900268554688,,,758.1099853515625,758.1099853515625,758.1099853515625,,,758.1099853515625,,,,,,,,,,,,,,,,,,
1363502.0,1,1658.530029296875,1658.530029296875,1658.530029296875,1658.5400390625,,,,1658.56005859375,,1658.56005859375,1658.56005859375,,,,,,,,1658.56005859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.050048828125,1660.050048828125,1660.06005859375,1660.06005859375,1660.06005859375,1660.06005859375,1660.06005859375,,,1660.0699462890625,1660.0799560546875,,,,1660.0799560546875,1660.0799560546875,1660.0899658203125,,,,,,,,,,,,,,,,,,
1363658.0,1,,,,,,,,,,,,,,,,,,,,887.239990234375,887.25,,887.25,887.260009765625,,887.27001953125,,887.27001953125,,,,887.27001953125,887.27001953125,887.27001953125,887.27001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.3699951171875,891.3699951171875,891.3699951171875,891.3699951171875,891.3699951171875,891.3699951171875,891.3699951171875,,,891.3800048828125,891.3800048828125,,,,891.3800048828125,891.3800048828125,891.3800048828125,,,,,,,,,,,,,,,,,,
1363948.0,1,880.0999755859375,880.0999755859375,880.0999755859375,880.1799926757812,,880.2000122070312,880.2000122070312,,880.2000122070312,,880.2000122070312,,,,,,,,880.2000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.6799926757812,,888.4299926757812,888.4299926757812,888.4299926757812,888.4299926757812,888.4299926757812,888.4299926757812,888.4299926757812,,,888.4400024414062,888.4400024414062,,,,888.4500122070312,888.4500122070312,888.4500122070312,,,,,,,,,,,,,,,,,,
1364024.0,1,892.6799926757812,892.6799926757812,892.6799926757812,,892.6900024414062,,,892.739990234375,,892.739990234375,892.75,,,,,,,,892.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.25,,896.8800048828125,896.8800048828125,896.8900146484375,896.8900146484375,896.8900146484375,896.8900146484375,896.8900146484375,,,896.9099731445312,896.9099731445312,896.9099731445312,896.9099731445312,896.9099731445312,,,896.9099731445312,,,,,,,,,,,,,,,,,,
1365385.0,1,,,,,,,,,,,,,,,,,,,,234.27000427246094,234.27000427246094,,234.27000427246094,,234.2899932861328,234.2899932861328,,234.3000030517578,,,,234.3000030517578,234.3000030517578,234.3000030517578,234.3000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.47999572753906,235.47999572753906,235.49000549316406,235.49000549316406,235.49000549316406,,235.49000549316406,,,235.5,235.5,235.50999450683594,235.50999450683594,235.50999450683594,,,235.50999450683594,,,,,,,,,,,,,,,,,,
1365769.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.489990234375,692.5,692.5,692.5,,692.5,692.510009765625,692.510009765625,692.510009765625,,692.52001953125,692.530029296875,692.530029296875,,692.530029296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.25,725.25,,,735.52001953125,735.52001953125,735.530029296875,735.530029296875,735.530029296875,735.530029296875,735.530029296875,,,735.530029296875,735.5399780273438,735.5399780273438,735.5399780273438,735.5399780273438,,,735.5399780273438,,,,,,,,,,,,,,,,,,
1365811.0,1,937.1300048828125,937.1300048828125,937.1300048828125,937.1400146484375,,937.1500244140625,937.1500244140625,,,937.1500244140625,937.1500244140625,937.1500244140625,937.1500244140625,937.1500244140625,937.1500244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.8900146484375,941.8900146484375,941.9000244140625,941.9000244140625,941.9000244140625,941.9000244140625,941.9000244140625,,,941.9099731445312,941.9099731445312,,,,941.9199829101562,941.9199829101562,941.9199829101562,,,,,,,,,,,,,,,,,,
1366598.0,1,373.69000244140625,373.69000244140625,373.69000244140625,,373.69000244140625,,,373.7099914550781,,373.7099914550781,373.7099914550781,373.7099914550781,373.7099914550781,373.7099914550781,373.7099914550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2200012207031,374.2200012207031,374.2200012207031,374.2200012207031,374.2200012207031,,374.2200012207031,,,374.2300109863281,374.2300109863281,,,,374.2300109863281,374.2300109863281,374.2300109863281,,,,,,,,,,,,,,,,,,
1367539.0,1,351.5400085449219,351.5400085449219,351.5400085449219,351.54998779296875,,,,351.57000732421875,,351.57000732421875,351.57000732421875,,,,,,,,351.5799865722656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.29998779296875,352.29998779296875,352.30999755859375,352.30999755859375,352.30999755859375,,352.30999755859375,,,352.30999755859375,352.32000732421875,352.32000732421875,352.32000732421875,352.32000732421875,,,352.32000732421875,,,,,,,,,,,,,,,,,,
1367609.0,1,1567.1700439453125,1567.1700439453125,1567.1700439453125,,1567.1700439453125,1567.18994140625,1567.18994140625,,1567.199951171875,,1567.199951171875,,,,,,,,1567.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.1700439453125,1574.1700439453125,1574.1700439453125,1574.1700439453125,1574.1700439453125,1574.1700439453125,1574.1700439453125,,,1574.18994140625,1574.18994140625,,,,1574.18994140625,1574.18994140625,1574.18994140625,,,,,,,,,,,,,,,,,,
1367830.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0599975585938,994.6699829101562,994.6699829101562,994.6699829101562,994.6699829101562,994.6699829101562,994.6799926757812,,,994.6799926757812,994.6799926757812,1009.530029296875,1009.530029296875,,,1011.280029296875,1011.280029296875,1011.280029296875,1011.280029296875,1011.280029296875,1011.280029296875,1011.280029296875,,,1011.3099975585938,1011.3200073242188,1011.3200073242188,1011.3200073242188,1011.3200073242188,,,1011.3200073242188,,,,,,,,,,,,,,,,,,
1368488.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.5800170898438,757.5800170898438,757.5800170898438,757.5800170898438,,757.5800170898438,757.5900268554688,757.5900268554688,757.5900268554688,,757.5900268554688,,,757.5900268554688,757.5900268554688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.7000122070312,772.7000122070312,,,774.9500122070312,774.9500122070312,774.9600219726562,774.9600219726562,774.9600219726562,774.9600219726562,774.9600219726562,,,774.969970703125,774.969970703125,774.97998046875,774.97998046875,774.97998046875,,,774.97998046875,,,,,,,,,,,,,,,,,,
1368541.0,1,,,,,,,,,,,,,,,,,,,,887.1199951171875,887.1199951171875,887.1300048828125,,887.1500244140625,,887.1500244140625,,887.1500244140625,887.1599731445312,887.1599731445312,887.1599731445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.3200073242188,888.3200073242188,,,891.3599853515625,891.3599853515625,891.3599853515625,891.3599853515625,891.3599853515625,891.3599853515625,891.3599853515625,,,891.3699951171875,891.3699951171875,891.3800048828125,891.3800048828125,891.3800048828125,,,891.3800048828125,,,,,,,,,,,,,,,,,,
1368775.0,1,216.3000030517578,216.3000030517578,216.3000030517578,216.30999755859375,,,,216.3300018310547,,216.33999633789062,216.33999633789062,,,,,216.33999633789062,216.33999633789062,216.33999633789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4600067138672,217.4600067138672,217.4600067138672,217.4600067138672,217.4600067138672,,217.4600067138672,,,217.47000122070312,217.47000122070312,217.47000122070312,217.47000122070312,217.47000122070312,,,217.47999572753906,,,,,,,,,,,,,,,,,,
1368979.0,1,1616.219970703125,1616.219970703125,1616.219970703125,1616.22998046875,,,,1616.239990234375,1616.239990234375,,1616.239990234375,1616.239990234375,1616.239990234375,1616.239990234375,1616.239990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.2900390625,1618.2900390625,1618.300048828125,1618.300048828125,1618.300048828125,1618.300048828125,1618.300048828125,,,1618.3199462890625,1618.3199462890625,1618.3199462890625,1618.3199462890625,1618.3199462890625,,,1618.3199462890625,,,,,,,,,,,,,,,,,,
1370074.0,1,835.6099853515625,835.6099853515625,835.6099853515625,835.6199951171875,,,,835.6300048828125,835.6400146484375,,835.6500244140625,,,,,,,,835.6500244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.52001953125,838.52001953125,838.52001953125,838.52001953125,,,,,838.5800170898438,838.5800170898438,,838.5900268554688,838.5999755859375,838.5999755859375,838.5999755859375,,838.5999755859375
1371359.0,1,695.4600219726562,695.4600219726562,695.4600219726562,695.469970703125,,,,695.489990234375,,695.489990234375,695.489990234375,,,,,695.5,695.5,695.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.6099853515625,702.6099853515625,702.6099853515625,702.6099853515625,702.6099853515625,702.6099853515625,702.6099853515625,,,702.6199951171875,702.6300048828125,702.6300048828125,702.6300048828125,702.6300048828125,,,702.6300048828125,,,,,,,,,,,,,,,,,,
1372001.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.8200073242188,1006.8200073242188,1006.8200073242188,,1006.8300170898438,1006.8300170898438,1006.8400268554688,1006.8400268554688,,1006.8499755859375,,1006.8499755859375,1006.8499755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.010009765625,1038.010009765625,,,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,,,1043.02001953125,1043.02001953125,1043.030029296875,1043.030029296875,1043.030029296875,,,1043.030029296875,,,,,,,,,,,,,,,,,,
1372196.0,1,910.8099975585938,910.8099975585938,910.8099975585938,910.8099975585938,,910.8200073242188,910.8200073242188,,910.8200073242188,,910.8300170898438,,,,,910.8300170898438,910.8300170898438,910.8300170898438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.010009765625,913.010009765625,,,918.97998046875,918.97998046875,918.97998046875,918.97998046875,918.97998046875,918.97998046875,918.97998046875,,,918.989990234375,918.989990234375,,,,919.0,919.0,919.0,,,,,,,,,,,,,,,,,,
1372568.0,1,826.25,826.25,826.25,,826.25,826.260009765625,826.260009765625,,,826.27001953125,826.27001953125,,,,,826.27001953125,826.27001953125,826.27001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.969970703125,,835.2100219726562,835.2100219726562,835.260009765625,835.260009765625,835.260009765625,835.260009765625,835.260009765625,,,835.3599853515625,835.3599853515625,835.3699951171875,835.3699951171875,835.3699951171875,,,835.3699951171875,,,,,,,,,,,,,,,,,,
1372727.0,1,,,,,,,,,,,,,,,,,,,,1479.25,1479.25,,1479.260009765625,,1479.27001953125,,1479.280029296875,1479.280029296875,,,,1479.2900390625,1479.2900390625,1479.2900390625,1479.2900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.010009765625,1484.010009765625,1484.02001953125,1484.02001953125,1484.02001953125,1484.02001953125,1484.02001953125,,,1484.030029296875,1484.030029296875,1484.030029296875,1484.030029296875,1484.030029296875,,,1484.0400390625,,,,,,,,,,,,,,,,,,
1372982.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.219970703125,788.219970703125,788.219970703125,,788.22998046875,788.22998046875,788.239990234375,788.239990234375,788.239990234375,,,788.239990234375,788.239990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.489990234375,792.489990234375,,,,,,,,,,,,,,,,,,,,,793.9500122070312,793.9500122070312,793.9500122070312,793.9500122070312,,,793.9600219726562,793.9600219726562,,793.969970703125,,793.97998046875,793.97998046875,,,793.97998046875,793.97998046875
1373603.0,1,526.0900268554688,526.0900268554688,526.0900268554688,,526.0900268554688,526.0999755859375,526.0999755859375,,,526.1099853515625,526.1099853515625,,,,,526.1099853515625,526.1099853515625,526.1099853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.27001953125,534.27001953125,534.280029296875,534.280029296875,534.280029296875,534.280029296875,534.280029296875,,,534.2999877929688,534.2999877929688,,,,534.2999877929688,534.2999877929688,534.3099975585938,,,,,,,,,,,,,,,,,,
1373622.0,1,351.1000061035156,351.1000061035156,351.1000061035156,351.1000061035156,,,,351.1199951171875,351.1199951171875,,351.1300048828125,,,,,,,,351.1300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.92999267578125,351.92999267578125,351.94000244140625,351.94000244140625,351.94000244140625,,351.94000244140625,,351.9599914550781,,,351.9599914550781,351.9599914550781,351.9599914550781,,,351.9700012207031,,,,,,,,,,,,,,,,,,
1374051.0,1,,,,,,,,,,,,,,,,,,,,282.1499938964844,282.1499938964844,282.1600036621094,,,282.17999267578125,,282.17999267578125,282.17999267578125,282.19000244140625,282.19000244140625,282.19000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.45001220703125,288.45001220703125,288.45001220703125,288.4599914550781,,,,,288.4599914550781,288.4599914550781,,288.54998779296875,288.54998779296875,,,288.55999755859375,288.57000732421875
1374080.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.6699829101562,794.6699829101562,794.6699829101562,794.6699829101562,,794.6799926757812,794.6799926757812,794.6799926757812,794.6799926757812,,794.6799926757812,794.6900024414062,794.6900024414062,,794.6900024414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.1699829101562,803.1699829101562,803.1699829101562,803.1699829101562,803.1699829101562,803.1699829101562,803.1699829101562,,,803.1900024414062,803.2000122070312,,,,803.2000122070312,803.2000122070312,803.2000122070312,,,,,,,,,,,,,,,,,,
1374110.0,1,904.8800048828125,904.8800048828125,904.8800048828125,,904.8800048828125,,,904.9000244140625,904.9099731445312,,904.9099731445312,,,,,,,,904.9099731445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.5,906.5,907.1500244140625,,908.6699829101562,908.6699829101562,908.6699829101562,908.6699829101562,908.6699829101562,908.6699829101562,908.6699829101562,,,908.6799926757812,908.7000122070312,908.7000122070312,908.7000122070312,908.7000122070312,,,908.7000122070312,,,,,,,,,,,,,,,,,,
1374174.0,1,364.2900085449219,364.2900085449219,364.2900085449219,364.29998779296875,,,,364.30999755859375,364.30999755859375,,364.32000732421875,,,,,,,,364.32000732421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.3999938964844,366.3999938964844,366.4100036621094,366.4100036621094,366.4100036621094,,366.4100036621094,,,366.4200134277344,366.4200134277344,,,,366.4200134277344,366.4200134277344,366.4200134277344,,,,,,,,,,,,,,,,,,
1374336.0,1,1272.81005859375,1272.81005859375,1272.81005859375,1272.81005859375,,1273.4300537109375,1273.4300537109375,,1273.4300537109375,,1273.4300537109375,,,,,1273.4300537109375,1273.4300537109375,1273.4300537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.9300537109375,1288.9300537109375,1288.9300537109375,1288.9300537109375,1288.9300537109375,1288.9300537109375,1288.9300537109375,,,1288.949951171875,1288.949951171875,1288.949951171875,1288.949951171875,1288.949951171875,,,1288.949951171875,,,,,,,,,,,,,,,,,,
